pbzip2_compress,app4,32.0,2200.0,7.63,-24.09,768.437,0.34375
pbzip2_decompress,cr_audio1.wav,32.0,2200.0,12.99,-15.6,226.854,0.34375
pbzip2_compress,enwik9,32.0,2200.0,10.68,-21.32,1696.362,0.34375
pbzip2_decompress,cr_audio1.flac,32.0,2200.0,9.34,-19.13,149.42,0.34375
pbzip2_decompress,game1,32.0,2200.0,10.58,-15.69,399.759,0.354166666667
pbzip2_decompress,enwik8,16.0,2400.0,1.07,-21.43,82.623,0.354166666667
pbzip2_compress,cr_audio1.flac,32.0,2200.0,6.32,-29.09,411.863,0.354166666667
pbzip2_decompress,enwik9,32.0,1200.0,2.33,-81.53,741.523,0.354166666667
pbzip2_compress,enwik8,32.0,2200.0,6.95,-20.65,170.317,0.354166666667
pbzip2_compress,cr_audio1.wav,32.0,2200.0,8.13,-23.79,524.299,0.364583333333
pbzip2_compress,game1,32.0,2200.0,7.31,-25.5,1102.121,0.375
pbzip2_decompress,app4,32.0,2200.0,9.96,-17.56,234.758,0.364583333333
pigz_decompress,enwik8,16.0,2700.0,0.42,-3.61,76.866,0.229166666667
pigz_decompress,cr_audio1.wav,16.0,2700.0,3.75,-2.97,242.604,0.239583333333
pigz_decompress,enwik9,16.0,2700.0,2.14,-2.67,934.361,0.21875
pigz_compress,enwik9,32.0,2200.0,6.7,-14.22,794.756,0.34375
pigz_compress,cr_audio1.flac,32.0,2200.0,0.32,-20.75,103.42,0.34375
pigz_compress,game1,32.0,2200.0,6.26,-15.87,550.367,0.354166666667
pigz_compress,cr_audio1.wav,32.0,2200.0,11.92,-1.08,197.657,0.364583333333
pigz_compress,enwik8,32.0,2900.0,-23.9,-40.59,89.687,0.40625
pigz_decompress,game1,8.0,2900.0,0.43,1.96,631.264,0.322916666667
pigz_compress,app4,32.0,2200.0,3.85,-25.75,301.542,0.34375
plzip_compress,cr_audio1.wav,32.0,2700.0,12.51,7.95,2496.464,0.25
plzip_decompress,cr_audio1.wav,32.0,2700.0,2.56,-5.48,533.988,0.21875
plzip_decompress,cr_audio1.flac,32.0,2700.0,0.01,-6.14,375.721,0.21875
plzip_compress,cr_audio1.flac,16.0,2400.0,14.68,5.37,1819.348,0.28125
plzip_decompress,app4,32.0,2200.0,2.15,-12.01,305.047,0.28125
plzip_compress,enwik9,32.0,1200.0,8.74,-73.04,9543.266,0.34375
plzip_compress,app4,32.0,2200.0,12.42,-13.64,2427.091,0.354166666667
plzip_compress,game1,32.0,2200.0,9.49,-19.85,3962.789,0.354166666667
plzip_compress,enwik8,16.0,2700.0,10.47,8.32,1877.696,0.354166666667
plzip_decompress,enwik8,16.0,2700.0,2.84,-0.16,94.545,0.333333333333
plzip_decompress,game1,32.0,2200.0,2.25,-11.93,536.592,0.28125
plzip_decompress,enwik9,32.0,2200.0,0.72,-10.54,742.876,0.354166666667
nanozip_default_compress,enwik9,16.0,1900.0,22.0,11.32,5048.475,0.1875
nanozip_default_compress,app4,16.0,2700.0,3.75,0.08,7440.108,0.21875
nanozip_default_decompress,cr_audio1.flac,32.0,2700.0,0.86,-6.1,246.786,0.34375
nanozip_default_decompress,enwik8,16.0,2400.0,8.55,-7.22,117.834,0.34375
nanozip_default_decompress,enwik9,32.0,2200.0,4.54,-23.79,1122.379,0.364583333333
nanozip_default_decompress,app4,32.0,2200.0,18.96,12.94,636.217,0.364583333333
nanozip_default_decompress,game1,32.0,2500.0,28.15,37.2,1470.203,0.375
nanozip_default_decompress,cr_audio1.wav,8.0,2901.0,1.44,16.72,373.246,0.375
nanozip_default_compress,game1,8.0,2700.0,43.22,47.9,11002.133,0.291666666667
nanozip_default_compress,cr_audio1.wav,8.0,1800.0,25.57,15.25,409.516,0.34375
nanozip_default_compress,enwik8,8.0,2700.0,44.87,46.52,371.863,0.28125
nanozip_5_decompress,app4,16.0,2901.0,4.9,22.56,2258.929,0.1875
nanozip_5_decompress,enwik8,16.0,2500.0,4.8,-12.23,116.789,0.34375
nanozip_5_decompress,enwik9,16.0,2500.0,1.81,-12.52,1513.441,0.354166666667
nanozip_5_compress,app4,32.0,2700.0,12.16,6.48,6689.18,0.21875
nanozip_5_decompress,game1,8.0,2800.0,5.57,-3.36,1937.831,0.385416666667
nanozip_5_compress,game1,16.0,2700.0,19.44,19.63,12394.563,0.21875
nanozip_5_compress,enwik9,8.0,2400.0,15.36,6.86,3531.029,0.3125
nanozip_5_compress,enwik8,8.0,2700.0,41.49,47.3,304.214,0.21875
nanozip_5_compress,cr_audio1.wav,8.0,2700.0,34.66,45.41,363.365,0.302083333333
nanozip_5_compress,cr_audio1.flac,32.0,2200.0,4.52,-13.82,1568.193,0.385416666667
nanozip_50_decompress,enwik8,16.0,2400.0,5.4,-15.67,113.552,0.34375
nanozip_50_decompress,enwik9,32.0,2200.0,6.38,-26.04,960.628,0.375
nanozip_50_decompress,game1,32.0,2200.0,27.84,30.3,1428.28,0.354166666667
nanozip_50_decompress,app4,32.0,2900.0,-22.47,-96.63,712.541,0.40625
nanozip_50_compress,cr_audio1.flac,32.0,2200.0,22.85,16.77,1500.337,0.375
nanozip_50_compress,cr_audio1.wav,8.0,1900.0,42.72,47.1,363.982,0.333333333333
nanozip_50_compress,game1,8.0,2300.0,39.65,41.93,10064.784,0.28125
nanozip_50_compress,app4,32.0,2700.0,13.67,33.36,6228.358,0.28125
***************************************************************
pigz_decompress,enwik8,2,2900.0,0.71,-0.16,76.637,0.239583333333
pigz_decompress,cr_audio1.wav,4,2700.0,4.88,-3.2,239.756,0.21875
pigz_decompress,enwik9,16.0,2700.0,2.14,-2.67,934.361,0.229166666667
pigz_compress,enwik9,32,2400.0,7.68,-4.91,786.439,0.34375
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,0.354166666667
pigz_compress,cr_audio1.flac,32,1900.0,4.43,-23.43,99.155,0.354166666667
pigz_compress,game1,32.0,2200.0,6.26,-15.87,550.367,0.34375
pigz_compress,app4,32.0,2200.0,3.85,-25.75,301.542,0.375
pigz_decompress,game1,8.0,2900.0,0.43,1.96,631.264,0.395833333333
pigz_compress,enwik8,32,2400.0,2.64,-18.48,70.478,0.46875
*****************************************************************
pigz_compress_full_avg,cr_audio1.wav,30,2500.0,11.13,-1.75,12.957,1.0
pigz_compress_full_avg,cr_audio1.wav,31,2500.0,9.73,-3.51,13.161,8.5
pigz_compress_full_avg,cr_audio1.wav,31,2500.0,9.73,-3.51,13.161,8.5
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,3.0
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,1.6875
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,1.6875
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,1.6875
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,1.71875
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,1.65625
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,1.65625
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,1.6875
pigz_compress,cr_audio1.wav,32.0,2200.0,11.92,-1.08,197.657,3.0
****************************************************************
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,3.0
pigz_compress,cr_audio1.wav,32.0,2200.0,11.92,-1.08,197.657,1.82291666667
pigz_compress_full,cr_audio1.wav,30,2500.0,11.13,-1.57,129.567,16.0
pigz_compress_full,cr_audio1.wav,30,2500.0,11.13,-1.57,129.567,16.0
pigz_compress_full,cr_audio1.wav,30,2500.0,11.13,-1.57,129.567,16.0
pigz_compress_full,cr_audio1.wav,30,2500.0,11.13,-1.57,129.567,16.0
pigz_compress_full,cr_audio1.wav,31,2300.0,9.56,-11.34,131.865,3.16666666667
pigz_compress_full,cr_audio1.wav,31,2300.0,9.56,-11.34,131.865,0.19921875
pigz_compress_full,cr_audio1.wav,31,2300.0,9.56,-11.34,131.865,0.09765625
pigz_compress_full,cr_audio1.wav,31,2300.0,9.56,-11.34,131.865,0.078125
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,0.364583333333
pigz_compress,cr_audio1.wav,32.0,2200.0,11.92,-1.08,197.657,0.364583333333
pigz_compress,cr_audio1.wav,32,2400.0,10.55,3.46,200.729,0.25
pigz_compress,cr_audio1.wav,32,2000.0,11.3,-6.53,199.045,0.322916666667
pigz_compress_full,cr_audio1.wav,31,2700.0,7.94,5.76,134.219,1.28125
****************************************************************
pigz_compress,game1,32,2200.0,6.26,-15.87,550.367,0.0520833333333
pigz_compress,cr_audio1.wav,32,2200.0,11.92,-1.08,197.657,0.0833333333333
pigz_compress,enwik8,32,2700.0,3.16,-5.61,70.102,0.104166666667
pigz_decompress,enwik9,8,2700.0,5.99,1.13,897.598,0.21875
pigz_compress,enwik9,32,2400.0,7.68,-4.91,786.439,0.260416666667
pigz_compress,app4,32.0,1900.0,3.78,-38.59,301.762,0.322916666667
*******************************************************************
plzip_compress,cr_audio1.wav,16,2200.0,18.41,2.37,2328.083,0.239583333333
plzip_compress,cr_audio1.flac,16,2200.0,16.71,3.26,1776.087,0.239583333333
nanozip_default_decompress,enwik9,32,2400.0,4.91,-16.89,1118.025,0.260416666667
nanozip_default_decompress,enwik8,16,2200.0,20.02,5.11,103.045,0.302083333333
pigz_compress,cr_audio1.wav,32.0,2200.0,11.92,-1.08,197.657,0.302083333333
plzip_compress,enwik9,32,2400.0,17.44,3.17,8634.191,0.260416666667
nanozip_50_decompress,enwik8,16,1800.0,10.08,-28.97,107.934,0.302083333333
pigz_compress,app4,32.0,2000.0,3.25,-34.48,303.413,0.322916666667
plzip_compress,app4,32.0,2000.0,12.81,-21.68,2416.256,0.302083333333
nanozip_50_decompress,game1,32,2400.0,28.36,36.11,1417.886,0.322916666667
pbzip2_compress,app4,32.0,2000.0,7.13,-35.48,772.587,0.291666666667
pbzip2_decompress,enwik8,32.0,2700.0,15.21,10.46,70.81,0.3125
pbzip2_compress,cr_audio1.wav,32.0,2000.0,8.1,-34.55,524.458,0.302083333333
nanozip_default_decompress,app4,32,2800.0,19.99,31.4,628.139,0.291666666667
pbzip2_decompress,cr_audio1.flac,32,2400.0,12.57,-4.49,144.093,0.270833333333
pigz_compress,enwik8,32.0,2700.0,3.16,-5.61,70.102,0.3125
pbzip2_decompress,enwik9,32,2400.0,15.36,-1.64,642.628,0.270833333333
pbzip2_decompress,game1,32,2400.0,10.01,-8.45,402.31,0.270833333333
pbzip2_compress,game1,32.0,2000.0,6.58,-38.21,1110.755,0.270833333333
pbzip2_decompress,cr_audio1.wav,32,2400.0,15.43,-3.68,220.501,0.291666666667
pigz_compress,game1,32,2400.0,4.92,-10.03,558.22,0.3125
pbzip2_compress,enwik9,32,2000.0,10.69,-33.42,1696.215,0.28125
nanozip_5_decompress,game1,8,2700.0,5.4,-7.07,1941.387,0.291666666667
pigz_compress,enwik9,32,2400.0,7.68,-4.91,786.439,0.28125
pbzip2_compress,enwik8,32,2400.0,5.98,-11.5,172.102,0.333333333333
nanozip_5_decompress,enwik8,16,2200.0,4.56,-25.24,117.086,0.333333333333
plzip_compress,enwik8,16.0,2700.0,10.47,8.32,1877.696,0.291666666667
pbzip2_decompress,app4,32,2400.0,10.29,-7.8,233.896,0.34375
nanozip_default_decompress,game1,32,2400.0,29.07,34.69,1451.427,0.385416666667
pbzip2_compress,cr_audio1.flac,32,2400.0,8.99,-11.54,400.089,0.3125
plzip_decompress,cr_audio1.wav,32.0,2700.0,2.56,-5.48,533.988,0.1875
plzip_decompress,cr_audio1.flac,32.0,2700.0,0.01,-6.14,375.721,0.229166666667
plzip_decompress,app4,32,2400.0,4.55,-6.92,297.593,0.197916666667
plzip_decompress,game1,32,2400.0,3.54,-8.07,529.526,0.208333333333
plzip_decompress,enwik8,16,2900.0,4.56,2.24,92.871,0.302083333333
nanozip_50_compress,cr_audio1.flac,32,2800.0,26.52,39.34,1428.914,0.260416666667
plzip_decompress,enwik9,32,2400.0,1.12,-7.58,739.85,0.208333333333
nanozip_default_compress,cr_audio1.flac,8.0,2700.0,6.73,-5.56,1524.779,0.302083333333
pigz_decompress,enwik9,8,2700.0,5.99,1.13,897.598,0.197916666667
nanozip_5_compress,cr_audio1.flac,32.0,2700.0,11.95,9.98,1446.241,0.34375
nanozip_50_compress,enwik9,8.0,2200.0,18.86,24.94,3298.012,0.21875
nanozip_default_compress,cr_audio1.wav,8,1900.0,26.44,18.53,404.729,0.208333333333
nanozip_default_compress,game1,8.0,2200.0,55.42,60.48,8638.368,0.208333333333
nanozip_5_compress,cr_audio1.wav,8,2300.0,39.44,49.41,336.798,0.197916666667
nanozip_50_compress,game1,8,2300.0,39.65,41.93,10064.784,0.197916666667
nanozip_50_compress,app4,8,2300.0,41.63,44.15,4210.681,0.197916666667
nanozip_default_compress,app4,8,2300.0,48.0,53.37,4019.487,0.197916666667
nanozip_default_compress,enwik9,8,2300.0,42.8,46.25,3702.35,0.197916666667
nanozip_default_compress,enwik8,8,2700.0,44.87,46.52,371.863,0.197916666667
nanozip_5_compress,game1,8,2300.0,28.62,35.95,10981.053,0.197916666667
nanozip_50_compress,cr_audio1.wav,8,1900.0,42.72,47.1,363.982,0.239583333333
nanozip_5_compress,app4,32,2800.0,40.55,34.25,4527.345,0.291666666667
nanozip_5_compress,enwik8,8,2700.0,41.49,47.3,304.214,0.197916666667
pigz_decompress,cr_audio1.flac,1,2700.0,15.12,-16.7,62.241,0.197916666667
plzip_compress,game1,32.0,2200.0,9.49,-19.85,3962.789,0.270833333333
pigz_decompress,cr_audio1.flac,1,2700.0,15.12,-16.7,62.241,0.1875
pigz_compress,cr_audio1.wav,32,2400.0,10.55,3.46,200.729,0.28125
pigz_compress,game1,32,2400.0,4.92,-10.03,558.22,0.291666666667
pigz_compress,enwik8,32.0,2700.0,3.16,-5.61,70.102,0.302083333333
pigz_compress,app4,32.0,2500.0,3.57,-12.69,302.425,0.322916666667
nanozip_default_decompress,cr_audio1.wav,8.0,2901.0,1.44,16.72,373.246,0.25
nanozip_default_decompress,cr_audio1.flac,32,2800.0,1.66,-1.82,244.784,0.3125
nanozip_50_decompress,cr_audio1.wav,8.0,2800.0,0.08,-2.48,376.547,0.291666666667
nanozip_50_decompress,enwik9,16,2200.0,6.45,-26.12,959.897,0.385416666667
nanozip_50_decompress,cr_audio1.flac,16,2900.0,0.62,0.3,373.86,0.375
nanozip_50_decompress,app4,16.0,2900.0,0.26,0.0,580.256,0.739583333333
nanozip_5_decompress,enwik9,32.0,2500.0,1.63,-12.84,1516.133,0.0625
nanozip_5_decompress,app4,1.0,2901.0,5.88,21.42,2235.64,0.177083333333
nanozip_5_decompress,cr_audio1.flac,8.0,2700.0,2.49,-5.62,112.932,0.322916666667
nanozip_5_decompress,cr_audio1.wav,32.0,2900.0,0.0,0.0,382.181,0.458333333333
nanozip_5_compress,enwik9,32,2800.0,20.37,18.01,3322.07,0.3125
nanozip_50_compress,enwik8,8,2700.0,38.56,39.28,353.868,0.166666666667
app4-tar-3DES_encrypt,encrypt,32,2000.0,12.75,-44.31,841.159,0.302083333333
game1-tar-AES_encrypt,encrypt,32,2800.0,14.1,-1.62,657.806,0.322916666667
game1-tar-3DES_encrypt,encrypt,32,2400.0,11.63,-21.22,1339.799,0.21875
enwik9-3DES_encrypt,encrypt,32.0,2200.0,6.57,-31.54,2042.058,0.21875
app4-tar-AES_encrypt,encrypt,32,2400.0,34.3,-19.26,367.15241,0.28125
enwik9-AES_encrypt,encrypt,16,2500.0,11.9,-31.5,1076.3847,0.354166666667
app4-tar-3DES_decrypt,decrypt,32,2800.0,12.48,-3.07,376.3124,0.447916666667
enwik9-3DES_decrypt,decrypt,32.0,2900.0,0.0,0.0,895.0852,0.34375
game1-tar-3DES_decrypt,decrypt,32.0,2300.0,9.07,-24.99,537.2798,0.34375
enwik4-SHA2,encrypt,16,2900.0,18.14,-33.93,345.806444444,0.302083333333
enwik4-Whirlpool,encrypt,32.0,1700.0,13.08,-57.19,564.786444444,0.395833333333
Count-750mio,sort,32,1700.0,12.97,-10.51,1033.1383,0.0625
Count-500mio,sort,32,2800.0,2.88,-0.98,617.4527,0.291666666667
Radix-1000mio,sort,32.0,2400.0,8.98,-13.25,557.7663,0.239583333333
Radix-1500mio,sort,32.0,2800.0,4.19,-1.55,917.2739,0.322916666667
Quick-500mio,sort,32.0,2800.0,12.5,-2.48,1355.3562,0.302083333333
Quick-750mio,sort,32,2400.0,29.18,0.6,2252.202,0.260416666667
Count-200mio,sort,32,1700.0,15.05,-8.42,156.839281,0.260416666667
Radix-500mio,sort,32,2400.0,21.14,-4.96,226.24615,0.239583333333
Radix-750mio,sort,32.0,2900.0,0.0,0.0,431.61853,0.447916666667
Quick-200mio,sort,32.0,2800.0,27.45,1.63,370.9684,0.34375
Radix-200mio,sort,32.0,1200.0,15.4,-181.23,103.01695,0.239583333333
results,05,16.0,2400.0,9.04,-5.83,549.619802,0.0520833333333
results,13,16,2200.0,17.36,9.9,3369.119704,0.0520833333333
results,09,4,1700.0,44.13,-28.2,5841.57732286,0.0625
results,10,16.0,2901.0,0.22,15.94,1118.64848814,0.0625
results,02,16.0,2800.0,31.56,37.08,88.5202962857,0.0625
results,08,16.0,2901.0,11.38,19.11,334.111430143,0.0625
results,03,16.0,2900.0,4.61,-1.77,587.183969,0.0729166666667
results,06,16,2200.0,15.73,-10.28,70.8239981429,0.0625
results,01,32,2800.0,14.51,13.6,1472.97196057,0.302083333333
results,16,16,2900.0,9.41,7.56,1696.05188229,0.15625
results,19,32.0,2300.0,0.36,-29.1,353.384959571,0.46875
results,21,16.0,2700.0,3.75,-10.15,840.581065571,0.270833333333
results,17,8,2700.0,50.15,18.08,1543.93187814,0.197916666667
results,07,32,2000.0,11.28,-17.74,351.510856857,0.291666666667
results,11,32.0,2900.0,0.0,0.0,56.607512,0.5
results,18,32.0,2400.0,6.91,-0.45,2302.19135971,0.3125
results,20,8,2901.0,6.88,19.66,245.035164143,0.3125
results,12,16,2900.0,8.06,4.58,150.477586143,0.333333333333
results,04,16,2900.0,1.95,-0.68,213.660142429,0.34375
results,22,8.0,2700.0,2.94,-5.38,482.700110429,0.385416666667
results,14,16,2900.0,19.7,6.84,182.616527286,0.333333333333
